Text,User,Location,Country,Subjectivity,Polarity,Analysis
6773,"Huge numbers in Leipzig, Germany right now against the Coronavirus lockdown. ",Fridofox,"Lower Saxony, Germany",Germany,0.7178571428571429,0.34285714285714286,Positive
6774," Pakistan's Update | 1200 PST | 8 NOVEMBER 2020

343189 cases, 6968 deaths and 318417 recoveries.

Active cases are 17804

F…",SarmadDigital,Pakistan,,0.6,-0.13333333333333333,Negative
6775," 🚨 For the 4th day in a row, the number of cases of the coronavirus in the United States broke a world record.

Over 134,000…",loveee_mariahhh,"Portland, OR",United States of America,0.0,0.0,Neutral
6776, Australia's COVID-19 hotspot relaxes curbs after 9th day with zero cases  ,AhoOscar,,Italy,0.0,0.0,Neutral
6777, Matt Gaetz contracted COVID-19 ,mommaused2say,N. California,Bolivia,0.0,0.0,Neutral
6778," You guys attacked Orthodox Jews for dancing on the street during the Jewish holidays a few weeks ago.

Suddenly …",louisep22207636,WALES,United Kingdom,0.3,-0.1,Negative
6779, Imagine working for one of the worst humans on earth thinking you'll be a power player in a new version of white supremacis…,puck90,Los Angeles,United States of America,0.48484848484848486,-0.2878787878787879,Negative
6780, Lockdowns around Europe may be too late to stop the second wave of coronavirus eclipsing the first …,narog_saric,Šibenik,Croatia,0.3111111111111111,-0.016666666666666663,Negative
6781," Joe Biden plans to name a 12-member task force to combat and contain the spread of the coronavirus on Monday, sources tell Axios…",svp7,Pune,India,0.0,0.0,Neutral
6782," Good hygiene not only stops the spread of COVID19 but many viruses, bacteria &amp; infections
• Wash your hands or use saniti…",autoday,"East Coast, Australia",Australia,0.7000000000000001,0.39999999999999997,Positive
6783," LetsGetTested

Book online  ",Chloethetwit,"Liverpool, England",United Kingdom,0.0,0.0,Neutral
6784,"PURETRASH! slate.com

Goodbye, Mike Pence SmartNews  ",DarciChevalier1,,Italy,0.0,0.0,Neutral
6785," This story is false. 

I have the antibodies, not the virus. 

Politico DC is barely journalism. 

",FTP_Tigerlily,England,United Kingdom,0.35,-0.17500000000000004,Negative
6786," As an epidemiologist, it’s hard to sleep

While online hate mail trolls call me sheep...

Watching pandemic, I lay awake...…",MaritaWoods11,"Florida, USA",United States of America,0.7208333333333333,-0.5458333333333334,Negative
6787,Online messages hit different after testing positive to coronavirus,Thimmymax_,EU,France,0.5727272727272728,0.11363636363636363,Positive
6788, Lockdowns around Europe may be too late to stop the second wave of coronavirus eclipsing the first …,spkmind3,US,,0.3111111111111111,-0.016666666666666663,Negative
6789," As an epidemiologist, it’s hard to sleep

While online hate mail trolls call me sheep...

Watching pandemic, I lay awake...…",squirelegal,"Salt Lake City, UT",United States of America,0.7208333333333333,-0.5458333333333334,Negative
6790, A Missouri elections supervisor who knew they tested positive for the coronavirus and still worked at a polling site on Electi…,TriggerdByTrump,,Italy,0.5454545454545454,0.22727272727272727,Positive
6791," I had some choice words for the of South Dakota, one of my childhood states where I grew up... SD’s COVID19…",missviolet95,"New Carlisle, Ohio USA",United States of America,0.0,0.0,Neutral
6792, Joe Biden was elected the nation’s 46th president Saturday in a repudiation of President Trump powered by legions of wo…,angelasmith6181,,Italy,0.0,0.0,Neutral
6793, Portugal imposes local night-time curfews as COVID-19 cases hit record  ,tabethzw,,Italy,0.0,0.0,Neutral
6794, 6) As an epidemiologist. I cry many nights to sleep watching this tidal wave unfold and wonder... why did it need to been t…,smaragdhi,,Italy,0.5,0.5,Positive
6795," The Danish government will slaughter millions of mink at more than 1,000 farms, citing concerns that a mutation in the coronav…",samanthayi,"Los Angeles, CA",United States of America,0.5,0.5,Positive
6796," Joe Biden says ""230 million thousand Americans"" have lost a loved one to the coronavirus.

👀👀 ",PattyWilliamsii,,Italy,0.8,0.7,Positive
6797," Good hygiene not only stops the spread of COVID19 but many viruses, bacteria &amp; infections
• Wash your hands or use saniti…",smemAU,Australia,,0.7000000000000001,0.39999999999999997,Positive
6798," “The numbers are pretty scary,” says Dr. Peter Hotez. It’s a slaughter. We’re going to have to take steps.” https//t.c…",DindiOhh,,Italy,1.0,-0.125,Negative
6799, Portugal imposes local night-time curfews as COVID-19 cases hit record  ,NewsdaySee,,Italy,0.0,0.0,Neutral
6800,The Global Times has been one of several state-run agencies propagating disinformation related to… ,dontkllthmssngr,California,United States of America,0.13333333333333333,0.0,Neutral
6801, Portugal imposes local night-time curfews as COVID-19 cases hit record  ,DrSantimano,Portugal,,0.0,0.0,Neutral
6802,"blackstock This is Dr. Nunez-Smith, co-chair of Biden’s coronavirus task force. Need I say more?! 🙌🏿🙌🏿🙌🏿 ",kaley_heider,,Italy,0.5,0.625,Positive
6803,ON AIR One Flight Down by / We Entertain. Empower. Educate . Talk to us on 0208 090 2121 HELLO… ,FANTASTICRADIOO,Harrow Wealdstone NW LONDON,United Kingdom,0.2888888888888889,-0.15555555555555559,Negative
6804, Join us on a journey to see why masks do such a good job of stopping the spread of coronavirus. ,chrsilva,"Guayaquil, Ecuador",Ecuador,0.55,0.35,Positive
6805, So happy I can stop losing sleep over the election and get back to losing sleep over coronavirus.,brad_corey,UK,,0.5,0.4,Positive
6806, President-elect Joe Biden’s victory signals a turning point in the U.S. response to the coronavirus pandemic …,rb_kjikms,,Italy,0.0,0.0,Neutral
6807, Joe Biden won over voters who are concerned about the coronavirus and want a leader who will help unify the country and push for ra…,marymcnamara,"San Francisco, CA",Canada,0.0,0.0,Neutral
6808,Who do we blame for coronavirus outbreaks next week?,veryCIC,Hell ,United States of America,0.0,0.0,Neutral
6809, Joe Biden was elected the nation’s 46th president Saturday in a repudiation of President Trump powered by legions of wo…,tester1159,,Italy,0.0,0.0,Neutral
6810, Jr. and Eric said coronavirus would disappear after the election; it didn't,Diana80582015,Proud Kentuckian,,0.0,0.0,Neutral
6811," As an epidemiologist, it’s hard to sleep

While online hate mail trolls call me sheep...

Watching pandemic, I lay awake...…",PghGurl,Pittsburgh,United States of America,0.7208333333333333,-0.5458333333333334,Negative
6812, Joe Biden won over voters who are concerned about the coronavirus and want a leader who will help unify the country and push for ra…,RobRe62,"Milano +45.465556°, +9.190000°",,0.0,0.0,Neutral
6813," Trump's exposure of media bias will stick permanently.

*If* Joe Biden becomes president, going by Corrupt Media logic, h…",lymeiree,"Florida, USA",United States of America,1.0,-0.5,Negative
6814, Australia's COVID-19 hotspot relaxes curbs after 9th day with zero cases  ,vmrwanda,,Italy,0.0,0.0,Neutral
6815," ""The American people deserve better than to be misled about the health of the president,"" writes the editorial board  https…",MiaLis79,Pa,,0.25,0.25,Positive
6816,"The Florida Department of Health says the number of known cases of COVID-19 in the state rose by 4,452 Saturday. Ac… ",FOX13News,"Tampa, FL",United States of America,0.95,0.6,Positive
6817,"Gymnasts undergo daily coronavirus testing, can move only between their hotel and the venue, and disinfect their ha… ",DeccanHerald,India,,0.5,0.0,Neutral
6818," Across the country, election workers and officials risked their health so Americans could vote during a coronavirus spike…",ShamusMc1,Boston,United States of America,0.0,0.0,Neutral
6819," As an epidemiologist, it’s hard to sleep

While online hate mail trolls call me sheep...

Watching pandemic, I lay awake...…",SoniaJairath,"Upper West Side, Manhattan",United States of America,0.7208333333333333,-0.5458333333333334,Negative
6820, Portugal imposes local night-time curfews as COVID-19 cases hit record  ,world_news_eng,,Italy,0.0,0.0,Neutral
6821,Australia's COVID-19 hotspot relaxes curbs after 9th day with zero cases  ,Reuters,Around the world,Canada,0.0,0.0,Neutral
6822," The team relocates regional headquarters to , which have been designed to support the group’s sus…",world_news_eng,,Italy,0.0,0.0,Neutral
6823," As an epidemiologist, it’s hard to sleep

While online hate mail trolls call me sheep...

Watching pandemic, I lay awake...…",MarcTretin,,Italy,0.7208333333333333,-0.5458333333333334,Negative
6824," COVID U.S. reported over 128,000 new coronavirus cases in the last 24 hours.

The highest daily figure reported by any…",Saberah,South Africa,,0.17373737373737375,0.04545454545454545,Positive
6825,schoolsafety | Friday’s coronavirus updates 200-plus school superintendents make case for winter basketball seaso… ,GregoryDEvans,United States,,0.0,0.0,Neutral
6826," At least five people in President Trump's orbit, including White House chief of staff Mark Meadows, have tested positive f…",Robert33Hall,America,The Netherlands,0.3151515151515151,-0.024242424242424242,Negative
6827,"""Covid 'Virus' has NEVER been isolated
nor shown to exist,""

EXCEPT here

 
&amp;… ",Chris_F_Carson,Australia,,0.0,0.0,Neutral
6828," BREAKING Minneapolis-St Paul hospitals. ICU capacity is effectively maxed out at 98% in Twin Cities, and 92% statewide. MN…",Petersen2D,,Italy,0.8,0.6,Positive
6829, Coronavirus claims the life of its biggest victim till date- Trump's Presidency.,YayathiPuru,,Italy,0.05,-0.07500000000000001,Negative
6830,Donald trump Bernie trump 2020 The US Jason Biden Nears 270  Pennsylvania cody orlove troy kairi coronavirus jungko… ,BystoPist0ll,,Italy,0.0,0.0,Neutral
6831,Melbourne residents will be allowed to travel freely to other areas of Victoria state after the Australian city wen… ,economics,"New York, NY",United States of America,0.1875,-0.0625,Negative
6832," Coronavirus 400,000 children in England off school in one week | Schools | The Guardian ",amalmerzouk,Global Citizen,,0.0,0.0,Neutral
6833, Have you been lied to for the last eight months? What you are about to see could change your life. One America’s ta…,Death4Pedos,,Italy,0.06666666666666667,0.0,Neutral
6834," Coronavirus Can downing handfuls of vitamins every day save you?
 ",Hragy,egypt,,0.0,0.0,Neutral
6835, Portugal imposes local night-time curfews as COVID-19 cases hit record  ,DropsicusCaesar,"Toronto On Canada, Earth",Canada,0.0,0.0,Neutral
6836,"'It's a slaughter,' doctors say of new coronavirus wave  via ",Norveilex,,Italy,0.45454545454545453,0.13636363636363635,Positive
6837," BREAKING Minneapolis-St Paul hospitals. ICU capacity is effectively maxed out at 98% in Twin Cities, and 92% statewide. MN…",reh_beeXII,"Boston, MA",United States of America,0.8,0.6,Positive
6838," NEW President elect new Coronavirus task force to be announced Monday will be co-chaired by murthy, Obama…",soham_siddhanta,"Kolkata, Bharat",India,0.603030303030303,0.3575757575757576,Positive
6839," As an epidemiologist, it’s hard to sleep

While online hate mail trolls call me sheep...

Watching pandemic, I lay awake...…",TrefaultPaulina,"California, USA",United States of America,0.7208333333333333,-0.5458333333333334,Negative
6840, Is the China coronavirus pandemic over now?,RitzerBarb,,Italy,0.0,0.0,Neutral
6841," As an epidemiologist, it’s hard to sleep

While online hate mail trolls call me sheep...

Watching pandemic, I lay awake...…",Dreesenkl,,Italy,0.7208333333333333,-0.5458333333333334,Negative
6842,Pandemic spurs idle workers in Japan to engage in moonlighting | The Japan Times ,asgerrojle,Tokyo Japan/ Hillerod Denmark,,0.0,0.0,Neutral
6843,"Lewis After talking about Chris Christie's bout with coronavirus, Dave Chappelle says ""Herman Cain Black ass been dead for 2 we…",geron111,"Louisville, KY",United States of America,0.4166666666666667,-0.18333333333333335,Negative
6844," Across the country, election workers and officials risked their health so Americans could vote during a coronavirus spike…",SPersisted2020,,Italy,0.0,0.0,Neutral
6845," BREAKING Minneapolis-St Paul hospitals. ICU capacity is effectively maxed out at 98% in Twin Cities, and 92% statewide. MN…",brat2381,United States,,0.8,0.6,Positive
6846,"Lewis After talking about Chris Christie's bout with coronavirus, Dave Chappelle says ""Herman Cain Black ass been dead for 2 we…",adamosmo,,Italy,0.4166666666666667,-0.18333333333333335,Negative
6847, Warren Buffett’s Berkshire Hathaway Inc reported lower quarterly operating results on Saturday and said the coronavirus pand…,Gravkhatri,"Vellore, India",India,0.0,0.0,Neutral
6848," “The numbers are pretty scary,” says Dr. Peter Hotez. It’s a slaughter. We’re going to have to take steps.” https//t.c…",LaurieFare1,,Italy,1.0,-0.125,Negative
6849," “The numbers are pretty scary,” says Dr. Peter Hotez. It’s a slaughter. We’re going to have to take steps.” https//t.c…",calie_campbell,,Italy,1.0,-0.125,Negative
6850,"Rishi Sunak is getting quite good at explaining U-turns, having made so many | John Rentoul ",indypremium,,Italy,0.55,0.6,Positive
6851, Joe Biden will unveil a group of scientists and experts to help him craft a plan to tackle the coronavirus pandemic on Monday. Bide…,fruit_fluff97,,Italy,0.0,0.0,Neutral
6852, More than two dozen election workers who risked their health to staff polling and ballot counting centers amid the coronavirus pan…,kittybombay,,Italy,0.5,0.5,Positive
6853," “The numbers are pretty scary,” says Dr. Peter Hotez. It’s a slaughter. We’re going to have to take steps.” https//t.c…",ImpatientCatX1,USA,,1.0,-0.125,Negative
